DATE	TIME	WS	PK	RF	SR	BP	AT	RH	WD
dic-30	17:40	2.33	4.69	0.00	5.94	560.34	17.22	51.74	75.34
dic-30	17:50	1.98	4.25	0.00	1.12	560.49	16.83	53.35	100.97
dic-30	18:00	1.77	3.44	0.00	0.00	560.67	16.45	54.27	98.31
dic-30	18:10	3.33	6.50	0.00	0.00	560.91	16.11	55.96	134.43
dic-30	18:20	3.38	7.12	0.00	0.00	561.14	15.79	57.01	137.46
dic-30	18:30	3.51	7.81	0.00	0.00	561.19	15.53	57.54	135.68
dic-30	18:40	2.56	5.12	0.00	0.00	561.24	15.58	56.07	137.46
dic-30	18:50	1.85	4.50	0.00	0.00	561.38	15.57	55.34	113.41
dic-30	19:00	1.54	3.00	0.00	0.00	561.51	15.42	56.45	151.09
dic-30	19:10	1.33	3.25	0.00	0.00	561.66	15.33	56.59	177.24
dic-30	19:20	2.08	4.81	0.00	0.00	561.94	15.23	56.78	156.50
dic-30	19:30	1.31	3.81	0.00	0.00	562.03	15.17	57.26	177.70
dic-30	19:40	1.42	3.56	0.00	0.00	562.17	14.97	57.76	165.29
dic-30	19:50	0.70	2.00	0.00	0.00	562.22	14.74	58.42	168.64
dic-30	20:00	2.45	5.94	0.00	0.00	562.17	14.73	58.05	178.98
dic-30	20:10	1.39	2.88	0.00	0.00	562.32	14.77	57.46	205.81
dic-30	20:20	1.08	2.12	0.00	0.00	562.5	14.73	57.73	335.00
dic-30	20:30	1.67	4.56	0.00	0.00	562.64	14.69	57.87	32.95
dic-30	20:40	1.64	4.81	0.00	0.00	562.64	14.68	57.37	38.11
dic-30	20:50	0.99	2.38	0.00	0.00	562.74	14.66	57.58	257.60
dic-30	21:00	1.80	4.56	0.00	0.00	562.78	14.51	58.15	264.34
dic-30	21:10	1.19	3.81	0.00	0.00	562.88	14.38	59.33	300.79
dic-30	21:20	1.26	2.69	0.00	0.00	563.01	14.31	59.42	314.92
dic-30	21:30	1.59	3.00	0.00	0.00	563.11	14.31	59.83	312.45
dic-30	21:40	1.68	5.38	0.00	0.00	563.16	14.22	60.51	216.65
dic-30	21:50	1.70	5.50	0.00	0.00	563.11	14.22	60.18	174.45
dic-30	22:00	0.84	2.88	0.00	0.00	563.11	14.25	60.02	268.59
dic-30	22:10	1.60	3.94	0.00	0.00	563.07	14.18	60.57	305.98
dic-30	22:20	0.98	2.25	0.00	0.00	563.16	14.16	59.77	211.75
dic-30	22:30	1.08	1.88	0.00	0.00	563.21	14.23	59.09	178.02
dic-30	22:40	0.96	2.69	0.00	0.00	563.16	14.18	59.84	159.29
dic-30	22:50	0.95	2.25	0.00	0.00	563.11	14.00	60.87	148.21
dic-30	23:00	1.01	4.00	0.00	0.00	563.16	13.87	61.23	72.34
dic-30	23:10	1.11	3.56	0.00	0.00	563.16	13.83	61.62	143.30
dic-30	23:20	0.77	2.69	0.00	0.00	563.21	13.77	62.25	78.25
dic-30	23:30	1.77	4.12	0.00	0.00	563.16	13.74	62.23	52.84
dic-30	23:40	0.80	2.00	0.00	0.00	563.07	13.75	61.84	281.67
dic-30	23:50	1.32	3.00	0.00	0.00	562.92	13.67	62.10	196.61
dic-31	0:00	0.76	1.56	0.00	0.00	562.88	13.51	62.83	348.56
dic-31	0:10	1.41	2.88	0.00	0.00	562.78	13.43	63.72	28.71
dic-31	0:20	1.32	3.56	0.00	0.00	562.78	13.43	63.07	132.51
dic-31	0:30	1.07	2.25	0.00	0.00	562.69	13.45	62.18	132.66
dic-31	0:40	1.88	3.25	0.00	0.00	562.59	13.37	62.29	134.52
dic-31	0:50	1.88	3.69	0.00	0.00	562.5	13.32	62.32	144.86
dic-31	1:00	0.95	2.38	0.00	0.00	562.41	13.38	61.92	138.48
dic-31	1:10	0.68	1.25	0.00	0.00	562.26	13.30	62.32	126.26
dic-31	1:20	0.27	0.81	0.00	0.00	562.22	13.06	63.45	353.83
dic-31	1:30	0.70	1.88	0.00	0.00	562.22	12.92	64.01	134.32
dic-31	1:40	0.65	1.56	0.00	0.00	562.13	13.04	63.59	96.38
dic-31	1:50	0.95	1.81	0.00	0.00	562.03	13.10	62.84	158.51
dic-31	2:00	1.10	2.81	0.00	0.00	561.94	13.16	62.74	169.21
dic-31	2:10	1.19	2.88	0.00	0.00	561.8	13.17	62.86	103.50
dic-31	2:20	0.53	1.69	0.00	0.00	561.71	13.15	63.11	141.32
dic-31	2:30	0.42	1.44	0.00	0.00	561.66	13.10	63.45	139.46
dic-31	2:40	0.71	1.56	0.00	0.00	561.66	13.16	62.76	43.30
dic-31	2:50	1.13	2.12	0.00	0.00	561.71	13.32	61.52	61.61
dic-31	3:00	0.65	1.69	0.00	0.00	561.66	13.44	61.66	116.24
dic-31	3:10	0.63	1.81	0.00	0.00	561.57	13.45	61.46	103.31
dic-31	3:20	0.88	3.12	0.00	0.00	561.57	13.55	61.31	143.84
dic-31	3:30	1.35	3.25	0.00	0.00	561.51	13.61	61.08	88.75
dic-31	3:40	0.98	2.88	0.00	0.00	561.51	13.69	60.78	113.44
dic-31	3:50	0.78	2.81	0.00	0.00	561.57	13.79	59.83	79.54
dic-31	4:00	0.81	2.00	0.00	0.00	561.61	13.77	59.67	99.06
dic-31	4:10	0.63	1.44	0.00	0.00	561.66	13.75	59.97	31.10
dic-31	4:20	0.53	1.69	0.00	0.00	561.61	13.78	59.42	80.26
dic-31	4:30	1.61	3.56	0.00	0.00	561.57	13.80	58.91	164.85
dic-31	4:40	0.82	2.38	0.00	0.00	561.51	13.76	58.96	185.62
dic-31	4:50	1.02	2.69	0.00	0.00	561.51	13.58	59.56	127.81
dic-31	5:00	1.35	2.25	0.00	0.00	561.57	13.51	59.90	145.21
dic-31	5:10	1.31	2.56	0.00	0.00	561.71	13.48	60.23	119.20
dic-31	5:20	1.01	2.25	0.00	0.00	561.8	13.48	59.94	131.49
dic-31	5:30	1.18	2.56	0.00	0.00	561.8	13.51	59.60	94.28
dic-31	5:40	2.20	4.69	0.00	0.00	561.84	13.37	60.62	136.14
dic-31	5:50	2.24	4.25	0.00	0.00	561.89	13.27	61.68	143.32
dic-31	6:00	1.72	3.38	0.00	0.00	561.94	13.32	62.10	126.26
dic-31	6:10	1.58	3.25	0.00	0.00	562.03	13.30	63.76	120.61
dic-31	6:20	0.99	2.56	0.00	0.81	562.13	13.26	64.97	97.47
dic-31	6:30	0.92	2.00	0.00	7.12	562.22	13.11	66.49	88.05
dic-31	6:40	0.93	1.69	0.00	13.12	562.26	13.16	65.48	330.39
dic-31	6:50	1.70	3.12	0.00	41.88	562.36	13.15	66.44	337.60
dic-31	7:00	1.36	3.00	0.00	58.38	562.41	13.17	66.89	330.48
dic-31	7:10	1.56	3.56	0.00	84.81	562.5	13.44	65.70	357.34
dic-31	7:20	2.23	5.50	0.00	52.50	562.55	13.68	61.45	61.59
dic-31	7:30	1.47	3.25	0.00	44.25	562.64	13.70	61.09	114.04
dic-31	7:40	1.24	3.38	0.00	221.56	562.74	14.17	58.10	45.86
dic-31	7:50	1.47	3.44	0.00	193.31	562.5	15.45	53.57	85.18
dic-31	8:00	1.28	3.12	0.00	253.38	562.32	15.52	53.19	48.80
dic-31	8:10	1.54	4.38	0.00	352.12	562.17	16.16	50.72	69.72
dic-31	8:20	1.87	3.81	0.00	390.06	562.03	16.57	48.87	85.45
dic-31	8:30	2.58	5.12	0.00	424.69	561.94	16.33	49.01	72.43
dic-31	8:40	1.96	4.50	0.00	452.75	561.89	16.36	48.75	63.53
dic-31	8:50	2.47	4.94	0.00	491.19	561.84	16.69	47.41	84.80
dic-31	9:00	1.82	4.81	0.00	501.94	561.75	17.52	44.88	103.07
dic-31	9:10	1.73	5.00	0.00	484.81	561.61	17.78	44.24	83.20
dic-31	9:20	2.86	5.25	0.00	572.31	561.57	17.39	45.53	91.11
dic-31	9:30	1.85	5.38	0.00	552.81	561.42	18.64	42.37	144.64
dic-31	9:40	2.24	4.94	0.00	599.62	561.33	18.51	41.57	110.24
dic-31	9:50	1.75	5.38	0.00	594.50	561.19	19.27	39.43	99.70
dic-31	10:00	2.39	7.25	0.00	569.69	561.05	18.67	40.66	136.74
dic-31	10:10	2.14	6.06	0.00	700.94	560.96	18.98	39.72	99.61
dic-31	10:20	2.02	4.00	0.00	725.12	560.82	19.70	37.65	82.47
dic-31	10:30	2.14	4.56	0.00	745.31	560.76	19.17	38.48	77.64
dic-31	10:40	2.42	5.50	0.00	845.00	560.72	18.93	38.83	54.45
dic-31	10:50	2.84	5.94	0.00	691.56	560.58	20.17	36.59	133.27
dic-31	11:00	2.55	5.25	0.00	843.25	560.63	19.99	37.35	119.85
dic-31	11:10	2.16	5.50	0.00	735.81	560.67	20.41	35.52	106.80
dic-31	11:20	2.91	7.06	0.00	822.50	560.63	20.06	37.50	146.66
dic-31	11:30	2.98	6.81	0.00	837.62	560.63	20.52	35.04	91.66
dic-31	11:40	3.63	9.25	0.00	856.44	560.63	20.47	35.89	151.82
dic-31	11:50	2.83	7.12	0.00	588.06	560.72	20.61	35.71	129.89
dic-31	12:00	2.09	4.69	0.00	346.00	560.82	20.06	37.21	92.05
dic-31	12:10	2.33	6.94	0.00	380.12	560.82	19.35	38.86	53.78
dic-31	12:20	3.27	8.25	0.00	526.25	560.82	19.37	39.91	132.69
dic-31	12:30	3.00	6.50	0.00	616.19	560.67	19.83	38.66	150.79
dic-31	12:40	3.75	8.38	0.00	711.62	560.49	20.31	38.69	155.94
dic-31	12:50	4.49	8.62	0.00	576.94	560.39	19.91	39.91	137.85
dic-31	13:00	2.78	7.50	0.00	573.38	560.39	19.96	39.93	89.88
dic-31	13:10	2.45	6.25	0.00	575.06	560.3	19.96	40.34	100.89
dic-31	13:20	2.43	6.50	0.00	484.56	560.21	20.03	40.93	108.00
dic-31	13:30	2.15	5.50	0.00	341.25	560.11	20.27	40.47	124.50
dic-31	13:40	2.33	5.12	0.00	639.38	560.16	19.58	42.69	45.08
dic-31	13:50	2.23	5.12	0.00	502.88	560.07	20.15	41.06	52.89
dic-31	14:00	3.13	7.62	0.00	595.31	560.07	19.92	40.95	121.11
dic-31	14:10	3.47	6.62	0.00	130.44	560.01	18.77	43.88	62.49
dic-31	14:20	3.14	7.06	0.00	495.44	560.01	18.61	44.66	106.56
dic-31	14:30	3.03	6.12	0.00	588.75	559.92	19.52	41.10	106.34
dic-31	14:40	3.66	7.62	0.00	524.69	559.88	20.05	40.19	122.50
dic-31	14:50	3.26	7.94	0.00	541.88	559.83	20.21	39.08	126.70
dic-31	15:00	3.28	9.25	0.00	516.06	559.69	20.28	39.41	104.61
dic-31	15:10	4.74	9.38	0.00	491.12	559.64	19.77	40.86	137.29
dic-31	15:20	2.68	6.25	0.00	460.88	559.74	20.04	39.71	82.68
dic-31	15:30	2.58	5.50	0.00	400.44	559.74	20.04	39.98	108.99
dic-31	15:40	2.70	5.38	0.00	387.94	559.78	19.83	40.33	92.94
dic-31	15:50	2.49	6.38	0.00	356.69	559.83	19.46	42.00	105.78
dic-31	16:00	2.17	4.94	0.00	323.56	559.78	19.60	39.71	94.05
dic-31	16:10	2.16	5.50	0.00	298.06	559.74	19.47	39.24	60.09
dic-31	16:20	2.59	6.25	0.00	289.69	559.78	19.99	37.93	131.40
dic-31	16:30	1.92	5.69	0.00	245.19	559.88	19.54	38.69	82.60
dic-31	16:40	2.55	5.12	0.00	205.12	559.83	19.66	38.16	112.46
dic-31	16:50	1.30	3.56	0.00	167.38	559.78	19.77	37.68	124.39
dic-31	17:00	1.43	3.38	0.00	126.75	559.78	19.85	37.30	60.17
dic-31	17:10	1.81	5.38	0.00	91.38	559.78	19.57	38.34	204.16
dic-31	17:20	3.23	6.12	0.00	52.12	559.78	18.72	42.05	141.93
dic-31	17:30	2.51	5.94	0.00	23.88	560.16	18.23	43.48	140.32
dic-31	17:40	2.50	5.00	0.00	6.81	560.34	18.06	44.00	148.44
dic-31	17:50	1.95	4.56	0.00	1.19	560.49	17.53	45.27	135.75
dic-31	18:00	1.69	3.56	0.00	0.00	560.63	17.06	46.65	104.89
dic-31	18:10	1.64	4.00	0.00	0.00	560.76	16.56	47.87	113.97
dic-31	18:20	2.20	5.12	0.00	0.00	560.91	16.20	49.19	125.57
dic-31	18:30	1.97	3.69	0.00	0.00	561.05	15.88	51.07	128.21
dic-31	18:40	2.16	4.56	0.00	0.00	561.19	15.77	50.59	128.29
dic-31	18:50	0.95	2.44	0.00	0.00	561.33	15.67	51.43	112.75
dic-31	19:00	1.40	4.00	0.00	0.00	561.47	15.51	50.90	116.54
dic-31	19:10	1.12	2.69	0.00	0.00	561.57	15.53	49.26	141.76
dic-31	19:20	1.72	3.56	0.00	0.00	561.66	15.34	50.81	149.70
dic-31	19:30	1.31	3.00	0.00	0.00	561.8	15.15	51.47	160.15
dic-31	19:40	1.25	2.25	0.00	0.00	561.99	14.79	53.67	194.51
dic-31	19:50	1.20	3.00	0.00	0.00	562.08	14.64	54.02	138.57
dic-31	20:00	1.58	3.25	0.00	0.00	562.17	14.65	54.24	240.74
dic-31	20:10	1.89	3.81	0.00	0.00	562.26	14.64	54.53	285.49
dic-31	20:20	1.71	3.12	0.00	0.00	562.41	14.53	54.93	253.40
dic-31	20:30	1.50	3.00	0.00	0.00	562.46	14.49	53.80	146.81
dic-31	20:40	0.65	2.44	0.00	0.00	562.55	14.42	53.48	133.77
dic-31	20:50	0.51	1.56	0.00	0.00	562.69	14.33	53.58	78.47
dic-31	21:00	0.65	1.44	0.00	0.00	562.74	14.21	53.36	138.32
dic-31	21:10	1.01	2.56	0.00	0.00	562.74	14.18	52.06	122.41
dic-31	21:20	0.91	2.38	0.00	0.00	562.74	14.05	52.59	40.88
dic-31	21:30	0.75	2.00	0.00	0.00	562.78	13.96	53.18	71.11
dic-31	21:40	0.70	2.12	0.00	0.00	562.78	13.93	53.63	50.94
dic-31	21:50	0.58	1.31	0.00	0.00	562.78	13.76	54.61	50.96
dic-31	22:00	0.44	1.56	0.00	0.00	562.78	13.48	55.60	57.06
dic-31	22:10	0.85	1.56	0.00	0.00	562.78	13.66	53.53	86.49
dic-31	22:20	1.13	1.88	0.00	0.00	562.78	13.71	53.90	186.60
dic-31	22:30	1.05	1.69	0.00	0.00	562.78	13.70	52.95	169.06
dic-31	22:40	0.43	1.25	0.00	0.00	562.74	13.58	53.15	151.51
dic-31	22:50	0.64	1.25	0.00	0.00	562.74	13.27	57.79	174.26
dic-31	23:00	1.29	2.44	0.00	0.00	562.74	13.07	61.09	229.35
dic-31	23:10	1.33	2.12	0.00	0.00	562.64	12.76	64.28	200.21
dic-31	23:20	1.18	1.88	0.00	0.00	562.55	12.64	64.84	189.16
dic-31	23:30	0.77	1.31	0.00	0.00	562.59	12.59	64.87	212.26
dic-31	23:40	0.65	1.44	0.00	0.00	562.55	12.48	63.93	287.21
dic-31	23:50	0.95	1.56	0.00	0.00	562.55	12.29	66.93	319.86
ene-01	0:00	0.61	1.25	0.00	0.00	562.55	12.06	67.66	326.41
ene-01	0:10	0.23	0.81	0.00	0.00	562.5	11.93	66.26	332.23
ene-01	0:20	0.71	1.56	0.00	0.00	562.5	11.89	64.22	4.94
ene-01	0:30	0.72	1.69	0.00	0.00	562.46	11.99	62.62	95.38
ene-01	0:40	0.40	1.44	0.00	0.00	562.36	12.06	60.85	132.29
ene-01	0:50	0.91	3.00	0.00	0.00	562.22	12.17	59.90	121.39
ene-01	1:00	1.34	3.00	0.00	0.00	562.08	12.49	59.03	101.03
ene-01	1:10	0.83	1.69	0.00	0.00	561.89	12.71	58.68	61.39
ene-01	1:20	1.25	2.25	0.00	0.00	561.75	12.73	58.64	195.65
ene-01	1:30	1.17	2.00	0.00	0.00	561.66	12.60	59.66	262.19
ene-01	1:40	0.82	2.25	0.00	0.00	561.71	12.48	60.10	261.81
ene-01	1:50	1.89	2.56	0.00	0.00	561.66	12.33	61.71	176.90
ene-01	2:00	1.76	3.00	0.00	0.00	561.66	12.14	64.19	225.65
ene-01	2:10	1.07	1.88	0.00	0.00	561.66	12.07	65.70	311.98
ene-01	2:20	0.84	1.31	0.00	0.00	561.66	11.91	66.06	322.59
ene-01	2:30	1.33	1.88	0.00	0.00	561.71	11.79	66.63	325.66
ene-01	2:40	1.70	3.12	0.00	0.00	561.71	11.56	68.38	345.49
ene-01	2:50	2.05	3.12	0.00	0.00	561.66	11.33	69.98	338.41
ene-01	3:00	1.51	2.56	0.00	0.00	561.71	11.07	71.31	347.90
ene-01	3:10	1.36	2.25	0.00	0.00	561.71	10.85	72.58	351.75
ene-01	3:20	1.61	2.56	0.00	0.00	561.75	10.82	72.83	350.76
ene-01	3:30	2.08	2.81	0.00	0.00	561.8	10.73	73.31	346.15
ene-01	3:40	0.78	1.88	0.00	0.00	561.8	10.72	72.98	330.91
ene-01	3:50	1.38	3.00	0.00	0.00	561.8	10.98	68.92	294.14
ene-01	4:00	2.16	4.38	0.00	0.00	561.75	11.43	62.38	175.52
ene-01	4:10	2.08	4.12	0.00	0.00	561.71	11.73	62.31	184.41
ene-01	4:20	1.13	2.81	0.00	0.00	561.75	11.55	62.98	239.34
ene-01	4:30	1.13	2.25	0.00	0.00	561.84	11.27	67.77	292.96
ene-01	4:40	1.55	2.12	0.00	0.00	561.94	10.68	72.02	320.94
ene-01	4:50	0.61	1.31	0.00	0.00	562.03	10.43	72.47	316.36
ene-01	5:00	0.49	1.12	0.00	0.00	562.13	10.43	72.12	311.76
ene-01	5:10	1.32	3.69	0.00	0.00	562.26	10.51	68.67	215.32
ene-01	5:20	1.02	3.56	0.00	0.00	562.32	10.99	64.32	199.54
ene-01	5:30	2.58	6.38	0.00	0.00	562.36	11.46	60.67	111.82
ene-01	5:40	1.54	3.81	0.00	0.00	562.32	11.67	58.93	113.56
ene-01	5:50	1.42	3.25	0.00	0.00	562.36	11.48	60.29	254.99
ene-01	6:00	1.60	3.44	0.00	0.00	562.5	11.03	64.80	304.34
ene-01	6:10	1.68	2.56	0.00	0.00	562.64	10.67	65.96	329.48
ene-01	6:20	1.07	1.81	0.00	1.56	562.74	10.85	63.65	279.42
ene-01	6:30	1.27	3.38	0.00	4.19	562.88	11.09	59.99	177.50
ene-01	6:40	1.63	3.44	0.00	6.75	562.97	11.41	57.70	103.34
ene-01	6:50	2.28	4.00	0.00	8.81	562.97	11.47	57.71	256.41
ene-01	7:00	1.43	2.56	0.00	85.56	563.07	11.23	62.26	301.26
ene-01	7:10	0.93	1.88	0.00	149.44	562.97	12.03	60.47	262.27
ene-01	7:20	0.87	1.81	0.00	186.69	562.69	14.07	50.48	39.55
ene-01	7:30	0.90	2.12	0.00	220.44	562.5	15.08	46.74	14.68
ene-01	7:40	1.25	2.81	0.00	253.31	562.32	15.20	46.86	146.82
ene-01	7:50	1.13	2.81	0.00	286.38	562.17	14.58	48.75	139.04
ene-01	8:00	1.27	3.12	0.00	318.25	562.08	15.68	42.27	147.45
ene-01	8:10	1.09	2.00	0.00	349.50	561.94	16.01	40.03	59.21
ene-01	8:20	1.12	2.44	0.00	378.81	561.84	15.65	40.72	117.32
ene-01	8:30	1.06	2.25	0.00	408.38	561.8	15.96	39.00	356.05
ene-01	8:40	1.02	2.25	0.00	438.56	561.66	15.95	39.31	333.55
ene-01	8:50	0.98	2.69	0.00	467.06	561.57	17.60	35.16	136.68
ene-01	9:00	1.15	2.44	0.00	494.31	561.51	17.94	35.46	351.30
ene-01	9:10	1.69	3.56	0.00	519.06	561.38	18.12	35.66	6.20
ene-01	9:20	1.79	3.69	0.00	546.31	561.24	17.22	37.54	310.51
ene-01	9:30	1.39	3.44	0.00	571.31	561.24	17.52	35.14	311.27
ene-01	9:40	2.64	4.50	0.00	591.12	561.14	17.39	37.43	328.42
ene-01	9:50	2.64	5.00	0.00	611.88	561.14	17.29	37.70	336.36
ene-01	10:00	2.60	4.94	0.00	633.88	561.05	17.70	36.35	335.44
ene-01	10:10	2.35	5.25	0.00	653.19	561	17.65	36.12	328.92
ene-01	10:20	1.70	3.81	0.00	671.06	560.91	18.45	33.03	356.96
ene-01	10:30	1.83	4.00	0.00	689.50	560.82	18.88	31.36	296.27
ene-01	10:40	2.78	7.38	0.00	710.75	560.67	19.03	27.88	144.30
ene-01	10:50	2.63	5.38	0.00	725.38	560.67	19.57	25.67	152.56
ene-01	11:00	2.47	5.00	0.00	737.19	560.67	19.47	27.62	105.90
ene-01	11:10	2.72	6.06	0.00	759.62	560.67	18.77	30.20	64.35
ene-01	11:20	3.03	5.56	0.00	774.38	560.58	19.10	29.57	68.32
ene-01	11:30	3.72	6.81	0.00	679.00	560.58	18.75	28.17	39.20
ene-01	11:40	3.60	8.50	0.00	632.94	560.67	18.43	27.82	46.08
ene-01	11:50	3.01	7.06	0.00	681.25	560.72	18.32	28.96	49.29
ene-01	12:00	2.29	5.12	0.00	788.31	560.76	18.95	28.61	59.35
ene-01	12:10	2.93	5.00	0.00	765.12	560.67	19.31	28.22	81.40
ene-01	12:20	2.40	4.81	0.00	774.31	560.53	19.38	28.78	73.66
ene-01	12:30	2.72	6.81	0.00	771.69	560.39	19.35	28.69	32.91
ene-01	12:40	3.32	7.81	0.00	767.81	560.3	19.63	28.54	48.12
ene-01	12:50	3.26	6.25	0.00	756.94	560.21	19.30	29.16	61.49
ene-01	13:00	2.60	5.69	0.00	748.12	560.11	19.60	29.53	73.65
ene-01	13:10	2.64	5.25	0.00	739.50	560.07	19.75	29.75	94.25
ene-01	13:20	2.73	4.94	0.00	731.44	559.97	19.95	29.36	76.32
ene-01	13:30	2.53	5.38	0.00	704.38	559.88	20.26	28.75	99.49
ene-01	13:40	2.65	5.81	0.00	602.12	559.59	20.53	30.04	126.24
ene-01	13:50	2.46	5.94	0.00	245.00	559.5	19.65	32.42	76.66
ene-01	14:00	2.03	5.00	0.00	302.50	559.83	19.08	32.31	87.80
ene-01	14:10	2.67	5.56	0.00	615.06	559.92	19.39	32.78	112.75
ene-01	14:20	2.89	6.50	0.00	637.31	559.88	19.80	32.01	90.89
ene-01	14:30	2.74	6.25	0.00	608.62	559.83	19.80	32.38	64.46
ene-01	14:40	2.51	6.12	0.00	304.19	559.69	19.52	33.47	57.41
ene-01	14:50	2.46	4.50	0.00	273.12	559.69	18.83	35.91	53.96
ene-01	15:00	2.11	5.38	0.00	364.69	559.78	19.23	34.83	72.94
ene-01	15:10	2.71	5.12	0.00	304.50	559.78	18.98	33.39	74.11
ene-01	15:20	2.23	6.12	0.00	407.25	559.78	19.10	35.02	88.44
ene-01	15:30	1.95	4.50	0.00	393.94	559.83	20.16	32.78	110.79
ene-01	15:40	1.92	4.94	0.00	308.94	559.78	19.67	34.60	108.70
ene-01	15:50	3.09	5.94	0.00	381.38	559.74	19.67	35.86	143.30
ene-01	16:00	3.44	9.19	0.00	348.19	559.74	20.06	35.09	150.75
ene-01	16:10	5.20	9.25	0.00	303.00	559.74	19.31	36.71	151.01
ene-01	16:20	3.23	7.50	0.00	274.12	559.83	19.12	38.22	120.25
ene-01	16:30	2.45	5.94	0.00	238.69	560.01	19.36	36.91	84.26
ene-01	16:40	2.81	6.25	0.00	216.06	560.07	18.67	37.88	92.29
ene-01	16:50	2.52	5.00	0.00	162.81	560.16	18.53	40.63	98.14
ene-01	17:00	1.98	4.38	0.00	109.94	560.34	18.09	42.88	55.80
ene-01	17:10	2.19	4.38	0.00	94.62	560.53	17.87	43.15	80.74
ene-01	17:20	2.25	5.69	0.00	57.12	560.58	17.67	45.87	72.78
ene-01	17:30	2.28	5.69	0.00	25.31	560.67	17.32	46.02	111.55
ene-01	17:40	2.47	4.56	0.00	7.94	560.86	17.04	46.97	100.76
ene-01	17:50	2.68	5.94	0.00	2.06	560.96	16.48	47.15	125.04
ene-01	18:00	2.81	6.94	0.00	0.00	561.09	16.04	50.36	130.49
ene-01	18:10	3.03	6.12	0.00	0.00	561	15.48	52.28	122.51
ene-01	18:20	2.89	5.94	0.00	0.00	560.96	15.22	53.38	118.60
ene-01	18:30	3.38	6.06	0.00	0.00	561.09	14.99	53.49	120.06
ene-01	18:40	2.63	5.81	0.00	0.00	561.28	14.84	52.78	127.01
ene-01	18:50	2.23	5.00	0.00	0.00	561.42	14.75	51.87	119.14
ene-01	19:00	2.63	5.50	0.00	0.00	561.57	14.49	52.12	115.39
ene-01	19:10	2.49	5.12	0.00	0.00	561.66	14.30	51.88	115.26
ene-01	19:20	2.10	5.12	0.00	0.00	561.8	14.23	52.47	116.28
ene-01	19:30	2.62	4.69	0.00	0.00	561.89	14.07	52.43	118.71
ene-01	19:40	2.13	4.00	0.00	0.00	562.03	13.90	52.92	121.68
ene-01	19:50	1.91	3.38	0.00	0.00	562.17	13.77	53.19	115.62
ene-01	20:00	1.99	4.56	0.00	0.00	562.26	13.64	54.20	126.60
ene-01	20:10	1.78	3.56	0.00	0.00	562.46	13.43	55.55	130.09
ene-01	20:20	1.79	4.12	0.00	0.00	562.5	13.29	55.77	135.51
ene-01	20:30	1.27	3.38	0.00	0.00	562.59	13.15	55.79	102.01
ene-01	20:40	0.71	2.56	0.00	0.00	562.69	12.97	56.19	138.62
ene-01	20:50	1.27	2.69	0.00	0.00	562.83	12.77	57.33	82.46
ene-01	21:00	1.21	3.12	0.00	0.00	562.97	12.64	56.72	90.49
ene-01	21:10	1.19	2.88	0.00	0.00	563.01	12.58	55.41	66.59
ene-01	21:20	1.26	3.12	0.00	0.00	563.01	12.60	52.75	65.16
ene-01	21:30	1.32	2.69	0.00	0.00	563.11	12.59	50.73	79.15
ene-01	21:40	0.80	1.88	0.00	0.00	563.16	12.67	48.25	73.49
ene-01	21:50	0.74	1.56	0.00	0.00	563.16	12.56	47.88	98.49
ene-01	22:00	1.09	2.88	0.00	0.00	563.16	12.57	45.11	125.49
ene-01	22:10	1.37	2.81	0.00	0.00	563.16	12.53	44.29	98.45
ene-01	22:20	1.86	3.44	0.00	0.00	563.16	12.52	43.22	89.71
ene-01	22:30	1.32	3.25	0.00	0.00	563.11	12.49	43.00	96.56
ene-01	22:40	1.23	2.38	0.00	0.00	563.16	12.29	44.71	55.16
ene-01	22:50	1.32	2.44	0.00	0.00	563.11	11.99	45.07	67.51
ene-01	23:00	1.07	1.81	0.00	0.00	563.16	11.91	44.67	68.60
ene-01	23:10	1.16	2.81	0.00	0.00	563.11	11.72	46.18	34.06
ene-01	23:20	0.82	1.69	0.00	0.00	563.07	11.49	47.97	24.52
ene-01	23:30	0.72	1.44	0.00	0.00	563.07	11.47	48.24	19.02
ene-01	23:40	0.53	1.00	0.00	0.00	563.07	11.48	48.03	75.85
ene-01	23:50	0.59	1.31	0.00	0.00	563.01	11.46	47.81	58.05
ene-02	0:00	0.60	1.56	0.00	0.00	562.97	11.16	49.19	355.51
ene-02	0:10	0.57	1.12	0.00	0.00	562.88	11.04	50.73	333.67
ene-02	0:20	0.36	0.69	0.00	0.00	562.78	10.93	53.14	303.46
ene-02	0:30	0.23	0.69	0.00	0.00	562.69	10.62	54.52	303.46
ene-02	0:40	0.23	0.88	0.00	0.00	562.59	10.62	54.37	303.48
ene-02	0:50	0.31	0.81	0.00	0.00	562.55	10.51	54.30	303.48
ene-02	1:00	0.25	0.88	0.00	0.00	562.5	10.36	54.80	303.46
ene-02	1:10	0.44	1.25	0.00	0.00	562.46	10.47	53.15	175.21
ene-02	1:20	0.95	1.88	0.00	0.00	562.36	10.79	51.64	114.71
ene-02	1:30	0.84	1.81	0.00	0.00	562.22	11.02	50.62	119.45
ene-02	1:40	0.48	1.31	0.00	0.00	562.17	10.85	51.88	94.31
ene-02	1:50	1.06	1.69	0.00	0.00	562.17	10.48	54.19	3.58
ene-02	2:00	0.54	1.12	0.00	0.00	562.13	10.61	52.95	19.35
ene-02	2:10	0.92	1.81	0.00	0.00	562.13	10.53	54.07	359.69
